FID	IID	phenotype_sim	genetic_score	error_term
NA18924	NA18924	-0.871267218197383	-0.8683667135657742	-0.002900504631608681
NA18933	NA18933	-0.7258074179290435	-0.617740587319713	-0.10806683060933041
NA18934	NA18934	-0.25288710504645406	-0.08405942525714638	-0.16882767978930768
NA18939	NA18939	-0.018804417098338688	0.09934111237525939	-0.11814552947359808
NA18940	NA18940	-0.09854067980691601	-0.0788562781875953	-0.019684401619320713
NA18941	NA18941	-0.3378624938978929	-0.3562578725162894	0.01839537861839646
NA18942	NA18942	-0.35686703651015256	-0.3398461042714305	-0.017020932238722017
NA18943	NA18943	0.16739451114214865	0.09747301556635646	0.06992149557579219
NA18944	NA18944	-0.2475349412809333	-0.2743913006503135	0.02685635936938016
NA18945	NA18945	0.0052057752366096565	0.019626269303262243	-0.014420494066652587
NA18946	NA18946	-0.25750229749002174	-0.27711965884082024	0.019617361350798473
NA18947	NA18947	0.1648583081645424	-0.03843825575895607	0.20329656392349846
NA18948	NA18948	-0.4478465480510633	-0.5723733581136912	0.12452681006262792
NA18949	NA18949	-0.41338496967697114	-0.5251777760754339	0.11179280639846277
NA18950	NA18950	-0.009226935856640306	-0.08777539313305169	0.07854845727641138
NA18951	NA18951	-0.27222096653359873	-0.17642716199625283	-0.09579380453734593
NA18952	NA18952	-0.2796489307247426	-0.5185659231534228	0.23891699242868017
NA18953	NA18953	-0.22025958696506778	-0.30770690264180306	0.08744731567673528
NA18954	NA18954	0.21772507584326445	0.12632052956614642	0.09140454627711801
NA18955	NA18955	0.11999129051945272	0.1299283561762422	-0.009937065656789491
NA18956	NA18956	-0.2660959701143426	-0.322597492173314	0.0565015220589714
NA18957	NA18957	-0.07608689809358532	-0.09529959365818641	0.01921269556460109
NA18959	NA18959	-9.788352140542855e-4	-0.16889382940717046	0.16791499419311617
NA18960	NA18960	0.02918687584645773	-0.035049534517340296	0.06423641036379803
NA18961	NA18961	0.02867738857703475	0.103266618354246	-0.07458922977721125
NA18962	NA18962	0.002673805010679809	-0.005602482401765842	0.00827628741244565
NA18963	NA18963	-0.26475212469451725	-0.29011010178364816	0.0253579770891309
NA18964	NA18964	-0.3573941892428447	-0.35263430720474565	-0.004759882038099064
NA18965	NA18965	-0.17572765266412163	-0.03843825575895607	-0.13728939690516556
NA18966	NA18966	-0.026459718005397828	-0.14894988073501736	0.12249016272961953
NA18967	NA18967	-0.6437152471128592	-0.5782284511020407	-0.06548679601081855
NA18968	NA18968	-0.5580540043285818	-0.47448990996927026	-0.08356409435931156
NA18969	NA18969	0.06264691353199006	-0.012559513468295341	0.0752064270002854
NA18970	NA18970	-0.03664887590554647	-0.18023433296475558	0.1435854570592091
NA18971	NA18971	-0.2373692569556592	-0.3068827356444672	0.06951347868880801
NA18972	NA18972	-0.006366141741140849	-0.07815151431132109	0.07178537257018024
NA18973	NA18973	0.16592991164278598	0.1299283561762422	0.036001555466543766
NA18974	NA18974	-0.7470660076455	-0.8365258394798847	0.0894598318343847
NA18975	NA18975	-0.4819074761144947	-0.45390755151491613	-0.027999924599578577
NA18976	NA18976	-0.08904346090493764	-0.17250165601726622	0.08345819511232858
NA18977	NA18977	-0.5463084424610006	-0.6110745277539827	0.06476608529298211
NA18978	NA18978	-0.3093957858126036	-0.33580396595969797	0.026408180147094375
NA18979	NA18979	-0.574519147709748	-0.6579462031498552	0.08342705544010716
NA18980	NA18980	0.02848996112671265	0.10201793438941245	-0.0735279732626998
NA18981	NA18981	-0.6966516667572957	-0.6956556002143771	-9.960665429186244e-4
NA18982	NA18982	-0.2600133935328877	-0.2848437311509624	0.024830337618074697
NA18983	NA18983	-0.3924060652961557	-0.3944338764599525	0.0020278111637967895
NA18984	NA18984	0.14756596752631126	0.1471291576763616	4.368098499496703e-4
NA18985	NA18985	-0.7185333349845983	-0.6748135149246082	-0.04371982005999006
NA18986	NA18986	-1.022531457257231	-0.9722303411050348	-0.05030111615219615
NA18987	NA18987	0.22916156165008206	0.3223739608656615	-0.09321239921557944
NA18988	NA18988	0.18066262723787593	0.06875386857427654	0.1119087586635994
NA18989	NA18989	-0.1541538421843246	-0.20159380699042237	0.04743996480609779
NA18990	NA18990	-0.39794564993025017	-0.4048468742985279	0.006901224368277709
NA18991	NA18991	-0.5661157056227496	-0.5305479284143075	-0.035567777208442015
NA18992	NA18992	0.217048526053471	0.11454223764780908	0.10250628840566192
NA18993	NA18993	-0.22481580333418136	-0.0762491297675297	-0.14856667356665165
NA18994	NA18994	0.1345550827113561	0.31375982561334975	-0.17920474290199365
NA18995	NA18995	-0.19558643539861142	-0.35177534810826183	0.1561889127096504
NA18997	NA18997	-0.564527654487237	-0.5916869196491316	0.027159265161894593
NA18998	NA18998	-0.606375956439812	-0.565889691747725	-0.04048626469208707
NA18999	NA18999	0.22329096323728348	0.09934111237525939	0.12394985086202409
NA19000	NA19000	-0.22759518341705837	-0.4049560518851503	0.17736086846809196
NA19001	NA19001	-0.24284570005479403	-0.2585847627352923	0.01573906268049827
NA19002	NA19002	0.28507934018569564	0.1971188959898427	0.08796044419585294
NA19003	NA19003	-0.5478008032310628	-0.6270552378296853	0.0792544345986225
NA19004	NA19004	0.005490491578857448	-0.17426935672922997	0.17975984830808742
NA19005	NA19005	-0.9717175431115326	-1.11025391161209	0.13853636850055742
NA19006	NA19006	0.1398590058339704	0.1971188959898427	-0.05725989015587229
NA19007	NA19007	-0.14769990777498804	-0.03831992074847219	-0.10937998702651584
NA19009	NA19009	-0.5374986697357955	-0.5598389866063371	0.02234031687054158
NA19010	NA19010	-0.20162585149436804	-0.358355974778533	0.15673012328416494
NA19011	NA19011	-0.012884116230830411	-0.22483583486173303	0.21195171863090262
NA19012	NA19012	0.6115046138646288	0.6060530178053305	0.0054515960592983505
NA19017	NA19017	-0.13366629108831574	-0.02599490019492806	-0.10767139089338769
NA19019	NA19019	-0.2840796383360263	-0.3557841301895678	0.07170449185354148
NA19020	NA19020	-0.1704692674975528	-0.26755460197492503	0.09708533447737222
NA19023	NA19023	-0.5922188044521898	-0.6624444849905559	0.07022568053836607
NA19024	NA19024	-1.2342189918903013	-1.278639853093773	0.044420861203471815
NA19025	NA19025	0.1037093055319791	-0.08690520932432266	0.19061451485630176
NA19026	NA19026	-1.0847300662224895	-0.9855379259912297	-0.09919214023125969
NA19027	NA19027	-0.6821615937629343	-0.7383239935617895	0.05616239979885516
NA19028	NA19028	0.23665179269490982	0.3132479461142793	-0.0765961534193695
NA19030	NA19030	-0.33925756664017576	-0.25509668281301856	-0.08416088382715721
NA19031	NA19031	-0.367497523921275	-0.3892715830472298	0.02177405912595484
NA19035	NA19035	-0.8148279957483258	-0.6087502265374642	-0.20607776921086157
NA19036	NA19036	-0.8846384439090712	-0.8516910686623305	-0.03294737524674072
NA19037	NA19037	0.4204819884918214	0.23665750073268998	0.1838244877591314
NA19038	NA19038	0.009652670765704863	-0.14834798737429086	0.15800065813999573
NA19041	NA19041	-0.6458473595165968	-0.7023286841576919	0.056481324641095065
NA19042	NA19042	-0.09410062695390727	-0.07188044507056478	-0.022220181883342488
NA19043	NA19043	0.05620138413072801	0.053719942877069105	0.002481441253658909
NA19044	NA19044	-0.9130990171899449	-0.8276114872889594	-0.08548752990098553
NA19054	NA19054	-0.02973298864676438	-0.07111604579258711	0.04138305714582273
NA19055	NA19055	0.03431326220525863	-0.10366297651054338	0.137976238715802
NA19056	NA19056	-0.3150909565561454	-0.16357498562429101	-0.15151597093185434
NA19057	NA19057	-0.17808573770126312	-0.22876072772778566	0.05067499002652254
NA19058	NA19058	-0.48505051987397074	-0.36415578236337753	-0.12089473751059324
NA19059	NA19059	-0.1036598163410991	0.0662350298836827	-0.1698948462247818
NA19060	NA19060	-0.345528986562759	-0.16992753450758757	-0.17560145205517141
NA19062	NA19062	-0.2653260988590483	-0.3193410935113207	0.054014994652272386
NA19063	NA19063	0.08984200641504562	0.028752284054644403	0.06108972236040122
NA19064	NA19064	0.016056262546532616	-0.007851011957973247	0.023907274504505863
NA19065	NA19065	0.08436059549099727	0.18276648256182673	-0.09840588707082946
NA19066	NA19066	-0.03025331615751793	-0.1362160393735394	0.10596272321602147
NA19067	NA19067	-0.21029974781121932	-0.23073499831371008	0.02043525050249075
NA19068	NA19068	-0.15078724180334308	-0.19948107320815328	0.04869383140481019
NA19070	NA19070	-0.13833641149714948	-0.254624889313709	0.11628847781655954
NA19072	NA19072	-0.427550139345392	-0.3280105881392956	-0.09953955120609634
NA19074	NA19074	-0.33505689638751507	-0.49630715701030576	0.1612502606227907
NA19075	NA19075	0.03800729126333918	-0.03843825575895607	0.07644554702229525
NA19076	NA19076	-0.12690433904157636	-0.07815151431132109	-0.048752824730255266
NA19077	NA19077	0.5596626051154892	0.35166031196899716	0.208002293146492
NA19078	NA19078	-0.0726399990465938	-0.15940211904235185	0.08676211999575806
NA19079	NA19079	-0.3603798838862661	-0.2561397705692798	-0.10424011331698631
NA19080	NA19080	-0.3421342716210562	-0.30295722966548055	-0.039177041955575656
NA19081	NA19081	0.16254877312480154	0.06326503383461386	0.09928373929018768
NA19082	NA19082	-0.45426886672066363	-0.3376563344849274	-0.11661253223573625
NA19083	NA19083	-0.5007826326466548	-0.6300999913746491	0.12931735872799435
NA19084	NA19084	-0.2606105117031551	-0.4671132510132156	0.20650273931006052
NA19085	NA19085	-0.9619091113741733	-0.9527040573372507	-0.009205054036922665
NA19086	NA19086	-0.3625203960727166	-0.307089635450393	-0.05543076062232362
NA19087	NA19087	-0.4506601471267097	-0.46832762788981197	0.01766748076310228
NA19088	NA19088	0.30972148454625675	0.14519543008506303	0.16452605446119373
NA19089	NA19089	-0.10502409646034358	0.1191890571266413	-0.22421315358698488
NA19090	NA19090	0.14153426438455707	0.05933952785562724	0.08219473652892985
NA19091	NA19091	0.04306088978242345	0.05933952785562724	-0.016278638073203785
NA19092	NA19092	-0.8345175189657087	-0.8109259289349429	-0.02359159003076588
NA19093	NA19093	-0.14720271390726286	-0.08865541460691029	-0.058547299300352566
NA19095	NA19095	-0.759111320122738	-0.7428332718363964	-0.016278048286341645
NA19096	NA19096	-0.30998837901686876	-0.2707054254373071	-0.03928295357956167
NA19098	NA19098	-0.38356112530375785	-0.3707886466475902	-0.012772478656167624
NA19099	NA19099	-0.7731343772517412	-0.8644310450647026	0.09129666781296142
NA19102	NA19102	-1.1154202443853631	-1.028344417817425	-0.08707582656793805
NA19107	NA19107	-0.7504518559243836	-0.6671649263007566	-0.08328692962362699
NA19108	NA19108	-0.6857021982337244	-0.5924440760789438	-0.09325812215478063
NA19113	NA19113	-0.9534521374355978	-0.7971844554439187	-0.15626768199167906
NA19114	NA19114	-0.8531111247850703	-0.8948358787340112	0.04172475394894077
NA19116	NA19116	-0.6732580763136119	-0.627495557279326	-0.04576251903428585
NA19117	NA19117	-0.51737210124863	-0.5443260104511864	0.02695390920255645
NA19118	NA19118	-0.20278449647785196	-0.16674160958500578	-0.036042886892846196
NA19119	NA19119	-1.4559935727443312	-1.4957143097785535	0.03972073703422239
NA19121	NA19121	-0.2518152504361852	-0.36020345857832575	0.10838820814214055
NA19129	NA19129	-0.12198150006093025	-0.07845264098141344	-0.043528859079516806
NA19130	NA19130	-0.08861992260217216	-0.07132558389566841	-0.017294338706503747
NA19131	NA19131	-0.3532538209863388	-0.47186675680568446	0.11861293581934569
NA19137	NA19137	-0.28843061583347257	-0.41264989613555375	0.12421928030208117
NA19138	NA19138	-0.009527119690194027	-0.08384988715406508	0.07432276746387105
NA19141	NA19141	-0.5954728121521946	-0.5220104444306344	-0.0734623677215602
NA19143	NA19143	0.276976567091556	0.24733508435310797	0.029641482738448018
NA19144	NA19144	-0.2650685306440245	-0.2763913153205067	0.011322784676482189
NA19146	NA19146	-0.3493387842151826	-0.2898241683607921	-0.059514615854390523
NA19147	NA19147	-0.07542423917468077	-0.08405942525714638	0.008635186082465609
NA19149	NA19149	0.028031998695376554	-2.095381030813026e-4	0.028241536798457856
NA19152	NA19152	-0.16609305624180712	-0.01867110570892694	-0.14742195053288018
NA19153	NA19153	0.1395283451042469	0.11931780052836982	0.02021054457587706
NA19159	NA19159	0.07279936541249167	-0.027209479183296248	0.10000884459578792
NA19160	NA19160	0.07116138309554793	0.05785498695913702	0.013306396136410908
NA19171	NA19171	-0.263019998165655	-0.1431266748579219	-0.11989332330773313
NA19172	NA19172	-0.3937065067490593	-0.42389919660054154	0.030192689851482192
NA19175	NA19175	-0.326642290295607	-0.40113659544149416	0.07449430514588719
NA19184	NA19184	-0.5751473636783407	-0.5506463294150308	-0.024501034263309976
NA19185	NA19185	-0.29364429298439726	-0.3599571387749166	0.06631284579051934
NA19189	NA19189	0.21697515751647	0.3223739608656615	-0.1053988033491915
NA19190	NA19190	0.10965998836214547	0.18650834034197028	-0.07684835197982481
NA19197	NA19197	0.20214179521112036	0.24977337417658418	-0.04763157896546382
NA19198	NA19198	-0.6869397476075663	-0.8228646055446007	0.13592485793703443
NA19200	NA19200	-0.6514643724044252	-0.7718730206834152	0.12040864827898999
NA19201	NA19201	-0.2325004939658584	-0.21940953126177193	-0.01309096270408647
NA19204	NA19204	-0.09928728268790185	-0.12144942581653596	0.02216214312863411
NA19206	NA19206	-0.5688675100448642	-0.5619482958456502	-0.006919214199214094
NA19207	NA19207	-0.47895470325471867	-0.4824645698186942	0.003509866563975518
NA19209	NA19209	-0.364540997437669	-0.36523217314388606	6.911757062170508e-4
NA19210	NA19210	-0.2505870198569631	-0.16910336751025173	-0.08148365234671132
NA19213	NA19213	-0.25332396734551604	-0.24804791805800053	-0.005276049287515532
NA19214	NA19214	0.33782399716631983	0.14092837015632537	0.1968956270099945
NA19222	NA19222	-0.0875936844840299	0.04875486202072349	-0.1363485465047534
NA19223	NA19223	-0.6965971026094506	-0.714914282345865	0.0183171797364143
NA19225	NA19225	-0.3733746509299577	-0.20931449013296516	-0.16406016079699257
NA19235	NA19235	-0.6184907181243919	-0.4235519412439317	-0.19493877688046019
NA19236	NA19236	-0.10218712213135472	-0.16377426832914352	0.0615871461977888
NA19238	NA19238	-0.10116763419737183	-0.16555086455773566	0.06438323036036382
NA19239	NA19239	-0.24260327611730437	-0.2865121389739216	0.04390886285661722
NA19247	NA19247	-1.164539201225203	-1.1211247534491122	-0.04341444777609062
NA19248	NA19248	-0.12819641745564808	-0.22412979742512112	0.09593337996947306
NA19256	NA19256	-0.24561566917102529	-0.1142471885688138	-0.13136848060221148
NA19257	NA19257	-0.05509648099482127	0.06645378423854703	-0.1215502652333683
NA19307	NA19307	-0.36846290343235805	-0.36416985723190015	-0.004293046200457889
NA19308	NA19308	-0.11774997902072579	-0.00933555285446347	-0.10841442616626232
NA19309	NA19309	0.02918760874167134	-0.08115744756069038	0.11034505630236172
NA19310	NA19310	-0.3717084262289869	-0.36017829286865893	-0.011530133360327986
NA19312	NA19312	-0.2530879522493275	-0.13480015583336358	-0.11828779641596393
NA19314	NA19314	-0.29703019084218835	-0.2656339726643637	-0.03139621817782464
NA19315	NA19315	-1.7038397698672674	-1.6308035156982952	-0.07303625416897228
NA19316	NA19316	-0.28674406176612716	-0.32621272860560574	0.03946866683947858
NA19317	NA19317	-0.08915174332038259	-0.01846156760584565	-0.07069017571453694
NA19318	NA19318	-0.4419966072608736	-0.3360938442870975	-0.1059027629737761
NA19319	NA19319	-0.1511748589794401	-0.15586283256612954	0.004687973586689442
NA19320	NA19320	-1.0459644648192872	-1.0890398992574775	0.04307543443819023
NA19321	NA19321	0.3228742832274333	0.18650834034197028	0.13636594288546303
NA19323	NA19323	-0.4809773172981068	-0.4330979990307241	-0.04787931826738267
NA19324	NA19324	-0.07441677745896719	-0.15810335353016858	0.08368657607120139
NA19327	NA19327	-0.9006667439103697	-0.7147865774575621	-0.18588016645280758
NA19328	NA19328	-0.16061387889218437	-0.36313378042541444	0.20251990153323007
NA19331	NA19331	-1.4715042081276553	-1.4167747803381643	-0.05472942778949095
NA19332	NA19332	0.20482564720198343	0.12451830930076535	0.08030733790121808
NA19334	NA19334	-1.325034997257845	-1.4167747803381643	0.09173978308031928
NA19338	NA19338	-0.12725813741922354	-0.0095450909575448	-0.11771304646167874
NA19346	NA19346	0.17541454331586306	0.10305708025116467	0.0723574630646984
NA19347	NA19347	-0.2385752799976139	-0.2615520519437268	0.02297677194611293
NA19350	NA19350	-1.362328954832197	-1.2304305946920067	-0.13189836014019035
NA19351	NA19351	-0.7553853068795737	-0.6341833609389141	-0.12120194594065964
NA19355	NA19355	-1.1466933516541473	-1.143418984230142	-0.0032743674240051468
NA19359	NA19359	-0.15707411763355253	-0.2045385132078082	0.047464395574255656
NA19360	NA19360	0.08458213564839134	0.1888117347029038	-0.10422959905451246
NA19371	NA19371	0.30948395421027836	0.3296977553516626	-0.020213801141384276
NA19372	NA19372	-0.32504254334526994	-0.2806981536094099	-0.04434438973586004
NA19374	NA19374	-0.22850708314428755	-0.04366622257512068	-0.18484086056916688
NA19375	NA19375	-0.06070761836880865	-0.018008700129576068	-0.04269891823923258
NA19376	NA19376	-0.07020001575394257	-0.00413504408206794	-0.06606497167187463
NA19377	NA19377	-1.2700316086379402	-1.0910251741530375	-0.17900643448490272
NA19378	NA19378	-0.06777056076065927	0.060656292643397995	-0.12842685340405727
NA19379	NA19379	-0.5698714498115808	-0.4331878635566682	-0.13668358625491256
NA19380	NA19380	-0.28349657711328824	-0.15566108117345723	-0.127835495939831
NA19383	NA19383	-1.4371402997998866	-1.4386486254696387	0.001508325669752208
NA19384	NA19384	0.007537258074452963	-0.14790975614450871	0.15544701421896168
NA19385	NA19385	0.3791397315833468	0.2899844967992976	0.08915523478404919
NA19390	NA19390	-0.6247279103474417	-0.4832387244561688	-0.14148918589127288
NA19391	NA19391	-0.4473345701850443	-0.5806449800496921	0.1333104098646478
NA19393	NA19393	-0.8666517364633861	-0.7844784339889885	-0.08217330247439764
NA19394	NA19394	-0.006430213399051449	-0.16482815869385375	0.1583979452948023
NA19395	NA19395	-0.48325320470896044	-0.48899639543378726	0.005743190724826798
NA19397	NA19397	-0.10965191601771171	-0.023794025497045408	-0.08585789052066631
NA19398	NA19398	0.0028788203141154184	-0.013051520730368797	0.015930341044484216
NA19399	NA19399	-0.095376970962058355	-0.13480015583336358	0.03942318487130523
NA19401	NA19401	0.3358226607420801	0.3296977553516626	0.006124905390417483
NA19403	NA19403	0.016586305405013345	0.04081988066900526	-0.024233575263991912
NA19404	NA19404	0.09765973842478454	-0.018083464431914054	0.11574320285669859
NA19428	NA19428	-0.47025878955200423	-0.5906945080496371	0.12043571849763286
NA19429	NA19429	-0.1305773065988331	-0.13438107962720097	0.003803773028367863
NA19430	NA19430	0.4822722704829366	0.3744368688669055	0.10783540161603107
NA19431	NA19431	-0.5510420432379085	-0.5824043561471626	0.03136231290925407
NA19434	NA19434	-0.08279969258155917	-0.4303754127351567	0.34757572015359756
NA19435	NA19435	-1.1398249197566261	-1.1206013429350683	-0.019223576821557842
NA19436	NA19436	-1.2853721416153423	-1.1170851613081758	-0.16828698030716646
NA19437	NA19437	-0.34091345161432696	-0.2851038272259757	-0.05580962438835127
NA19438	NA19438	-1.8086996577689465	-1.8699412018512376	0.061241544082291155
NA19439	NA19439	-0.027762201234389026	-0.005928277201019294	-0.02183392403336973
NA19440	NA19440	0.411908746068005	0.4066868264508666	0.005221919617138341
NA19443	NA19443	-0.03530880090872353	-0.009126014751382173	-0.026182786157341355
NA19445	NA19445	-0.057496789682574434	-0.09658372851554303	0.0390869388329686
NA19446	NA19446	-0.9386615642634852	-0.8544249545433559	-0.08423660972012931
NA19448	NA19448	-0.2118911336745158	-0.20517944605089725	-0.006711687623618555
NA19449	NA19449	-0.2860751563650554	-0.4022227448644117	0.11614758849935627
NA19451	NA19451	-0.5716602723570928	-0.5427303295815364	-0.028929942775556383
NA19452	NA19452	-0.9265269892428764	-0.9704606151790358	0.04393362593615948
NA19454	NA19454	-0.26217004873760325	-0.15104042696766556	-0.11112962176993767
NA19455	NA19455	-1.539915750588988	-1.4892071944742926	-0.050708556114695304
NA19456	NA19456	-0.229076433959143	-0.24863613052293662	0.01955969656379362
NA19457	NA19457	-0.24912189788425834	-0.22607514422852554	-0.023046753655732805
NA19461	NA19461	-0.7769902888078211	-0.7244278119644152	-0.05256247684340583
NA19462	NA19462	0.3723417510202244	0.33362326133064923	0.03871848968957514
NA19463	NA19463	-0.4079431316433024	-0.35020550190857613	-0.05773762973472629
NA19466	NA19466	-0.9575795412488659	-1.074736103968695	0.117156562719829
NA19467	NA19467	-1.0091487425098347	-1.021091288817115	0.0119425463072805
NA19468	NA19468	-0.9039149859849207	-0.9299687654734123	0.026053779488491663
NA19471	NA19471	-0.07728241212219897	-0.16141954362392427	0.0841371315017253
NA19472	NA19472	-0.03871389531401806	-0.059043251513503515	0.020329356199485452
NA19473	NA19473	-0.21459230699773607	-0.14442248139530423	-0.07016982560243186
NA19474	NA19474	-1.3377851319751601	-1.2682359792292117	-0.06954915274594851
NA19475	NA19475	-0.14345244533524038	-0.19676778737921274	0.05331534204397237
NA19625	NA19625	-0.25173711804804183	-0.14711492098867893	-0.10462219705936292
NA19648	NA19648	0.2856366533677998	0.25390841825865207	0.03172823510914773
NA19649	NA19649	0.21531904234194157	0.19096475978149102	0.024354282560450562
NA19651	NA19651	0.29207698843667146	0.25910892703104765	0.032968061405623826
NA19652	NA19652	-1.1375423874263173	-1.1090933130816558	-0.028449074344661585
NA19654	NA19654	-0.0028161235313497457	-0.14191441221628337	0.13909828868493362
NA19655	NA19655	-0.16607412284611112	-0.24004608135437594	0.07397195850826484
NA19657	NA19657	-0.011443678357468776	-0.04363876453135162	0.03219508617388284
NA19658	NA19658	-0.04269025118001449	-0.2048911200836301	0.16220086890361562
NA19661	NA19661	-0.1207376653183719	-0.06719053981360049	-0.05354712550477142
NA19663	NA19663	-0.12526234696074667	-0.19948107320815328	0.0742187262474066
NA19664	NA19664	0.17659424612661395	0.12132955889683217	0.05526468722978178
NA19669	NA19669	-0.06757337127997676	0.05806452506221831	-0.12563789634219508
NA19670	NA19670	0.047891902093515	0.14488133417908103	-0.09698943208556603
NA19676	NA19676	-0.1594695421544579	-0.09088535567279905	-0.06858418648165886
NA19678	NA19678	0.23644706940286686	0.25390841825865207	-0.01746134885578522
NA19679	NA19679	0.16499386263986449	0.29911051155067975	-0.13411664891081526
NA19681	NA19681	-0.5129519933635339	-0.5180254876951221	0.005073494331588163
NA19682	NA19682	0.17659090438258318	0.09523716365220025	0.08135374073038291
NA19684	NA19684	0.26898033612132277	0.3592891779378988	-0.090308841816576
NA19700	NA19700	-0.3046342473904798	-0.14586818881798536	-0.15876605857249443
NA19701	NA19701	0.012959351936091407	-0.13480015583336358	0.14775950776945498
NA19703	NA19703	-0.7158195572233065	-0.7310438888962381	0.015224331672931546
NA19704	NA19704	-0.5005417127598446	-0.4587181405397132	-0.04182357222013139
NA19707	NA19707	-0.207656105140669	-0.27172478701686487	0.06406868187619585
NA19711	NA19711	-0.3673989832752358	-0.21855963366106154	-0.14883934961417428
NA19712	NA19712	-0.3744933882562891	-0.2801522286168766	-0.09434115963941245
NA19713	NA19713	0.2427347792209874	0.32449724657926704	-0.08176246735827963
NA19716	NA19716	-0.07085799502865289	-0.22923816909315062	0.15838017406449773
NA19717	NA19717	-0.3401579833121363	-0.16889382940717046	-0.17126415390496585
NA19719	NA19719	0.002562975098078138	0.06326503383461386	-0.060702058736535724
NA19720	NA19720	-0.18789596530999153	-0.26904061548411845	0.0811446501741269
NA19722	NA19722	-0.29770348928729695	-0.26891754916869104	-0.028785940118605885
NA19723	NA19723	-0.10842994108875065	-0.003925505978986624	-0.10450443510976402
NA19725	NA19725	-0.02615867955708656	0.023342237179167558	-0.04950091673625412
NA19726	NA19726	-0.5057689468821114	-0.4007350132800639	-0.10503393360204755
NA19728	NA19728	-0.055463903088079886	-0.11836263693403451	0.06289873384595462
NA19729	NA19729	-0.587032067633942	-0.5852160275087226	-0.001816040125219445
NA19731	NA19731	-0.0527616468914849	-0.10170328959356993	0.04894164270208503
NA19732	NA19732	0.0878177322928706	0.05806452506221831	0.029753207230652293
NA19734	NA19734	-0.03641139753389637	-0.016659347340464592	-0.019752050193431774
NA19735	NA19735	-0.24928761137884087	-0.3078097857302055	0.058522174351364635
NA19740	NA19740	-0.0336039680321596	-0.020584853319451202	-0.0130191147127084
NA19741	NA19741	0.2939165462069995	0.18459459273144604	0.10932195347555346
NA19746	NA19746	-0.48048880480626244	-0.5175449036876671	0.037056098881404695
NA19747	NA19747	-0.3493236616301753	-0.30710148999933157	-0.04222217163084374
NA19749	NA19749	-0.08043842464712678	-0.03451274977996946	-0.04592567486715732
NA19750	NA19750	-0.06707747864106746	-0.0747238724026829	0.007646393761615438
NA19752	NA19752	0.08601571704060561	0.19584389319643378	-0.10982817615582817
NA19755	NA19755	-1.282149102619845	-1.1539185918401926	-0.1282305107796523
NA19756	NA19756	0.15384232617423355	0.21694201715290545	-0.06309969097867192
NA19758	NA19758	-0.6041879891122006	-0.4405787713825703	-0.16360921772963033
NA19759	NA19759	0.00710808551162781	-0.06719053981360049	0.0742986253252283
NA19761	NA19761	-0.07399094451143548	-0.09777778361458332	0.023786839103147838
NA19762	NA19762	-1.0589113297335713	-1.086728052026592	0.02781672229302088
NA19764	NA19764	-0.40719828881078385	-0.387518311815802	-0.019679976994981845
NA19770	NA19770	-0.4055539338237381	-0.2898803984746337	-0.1156735353491044
NA19771	NA19771	-0.32924406700660097	-0.2684515666915104	-0.06079250031509059
NA19773	NA19773	-0.3353837363565285	-0.2615520519437268	-0.07383168441280169
NA19774	NA19774	-0.7557278188037847	-0.6976360320094974	-0.05809178679428724
NA19776	NA19776	-0.02906846675590379	-0.009126014751382173	-0.019942452004521615
NA19777	NA19777	0.18000928466545837	0.12653006766922772	0.05347921699623064
NA19779	NA19779	0.36904805306026955	0.29911051155067975	0.06993754150958983
NA19780	NA19780	0.029895144941246538	-0.06367853668052706	0.0935736816217736
NA19782	NA19782	-0.13444595949711502	-0.016659347340464592	-0.11778661215665043
NA19783	NA19783	-0.15833727558636956	-0.10170328959356993	-0.05663398599279962
NA19785	NA19785	0.001047208794386953	0.018351266509853303	-0.01730405771546635
NA19786	NA19786	0.026687458062005363	0.06326503383461386	-0.0365775757726085
NA19788	NA19788	0.5577079966124183	0.316924771037884	0.24078322557453427
NA19789	NA19789	-0.2671334793818625	-0.2653871485963463	-0.0017463307855161828
NA19792	NA19792	0.04097733736970863	-0.027188955293968337	0.06816629266367696
NA19794	NA19794	-0.09088266100048942	-0.24489270460326223	0.15401004360277282
NA19795	NA19795	0.012167342355462227	0.11612905012443663	-0.1039617077689744
NA19818	NA19818	-0.08991212424922622	-0.1351233546854928	0.04521123043626658
NA19819	NA19819	0.2753237272585381	0.254185442533344	0.0211382847251941
NA19834	NA19834	-0.3572860496916751	-0.37014776947908107	0.012861719787405948
NA19835	NA19835	-0.13917266837092077	-0.086705178860575	-0.05246748951034577
NA19900	NA19900	-0.6267976824510346	-0.5871056360658259	-0.03969204638520869
NA19901	NA19901	0.22248420039639685	0.31303840801119803	-0.09055420761480118
NA19904	NA19904	0.5836935883840928	0.31763140211520946	0.2660621862688834
NA19908	NA19908	-0.2040014916346028	-0.10289155414793644	-0.10110993748666637
NA19909	NA19909	-0.7517374342408638	-0.6992978159803898	-0.0524396182604741
NA19913	NA19913	0.0820333884026477	0.05785498695913702	0.02417840144351069
NA19914	NA19914	-0.23578272273813794	-0.15808158452855425	-0.07770113820958367
NA19916	NA19916	-0.03104503776041874	-0.018252029502764347	-0.012793008257654392
NA19917	NA19917	-0.6438414073156788	-0.7226842664182186	0.0788428591025398
NA19920	NA19920	-0.31350109670858944	-0.3349879601271823	0.021486863418592832
NA19921	NA19921	-0.543545517329199	-0.6026668260805308	0.05912130875133183
